Incident_ID,Source,Call_ID,Transcript,Extracted_Event,Location,Timestamp,Sentiment,Urgency_Score,Severity
INC_102,audio,C102,"– In March 2011 a man loaded weapons and drove to his ex-girlfriend’s house, where he killed her and her two children, and then himself. The suspect’s friend dialed 911 to give a warning, but didn’t know the girlfriend’s address. By the time deputies reached Amanda Peake’s home, all four were dead.",Murder / homicide,South Carolina,3/11,Distressed,1.0,High
INC_103,audio,C103,"– In March 2011 a suspect shot several rounds into the front window of a Newton (Mass.) jewelry store, but no one was hit. A person inside the store dialed 911 and police arrived with 2½ minutes.",Shooting,"Massachusetts, Newton, Mass.",3/11,Distressed,0.61,Medium
INC_104,audio,C104,"– In March 2011 an allegedly suicidal woman started a fire with a cigarette in Provo (Utah), and several people called 911. Yvette Kimber was arrested after two people died in the apartment building fire, and another was seriously injured.",Building fire / trapped persons,"Provo, Utah",3/11,Distressed,0.82,High
INC_105,audio,C105,"– In March 2011 an allegedly suicidal woman started a fire with a cigarette in Provo (Utah), and several people called 911. Yvette Kimber was arrested after two people died in the apartment building fire, and another was seriously injured.",Building fire / trapped persons,"Provo, Utah",3/11,Distressed,0.82,High
INC_106,audio,C106,"– In March 2011 an allegedly suicidal woman started a fire with a cigarette in Provo (Utah), and several people called 911. Yvette Kimber was arrested after two people died in the apartment building fire, and another was seriously injured.",Building fire / trapped persons,"Provo, Utah",3/11,Distressed,0.82,High
INC_107,audio,C107,"– In March 2011 a man in Georgetown (Ohio) dialed 911 to report his wife was unconscious, possibly from a heroin overdose. A Brown County dispatcher talked to Robert Crane for 13 minutes as EMS were enroute.",Medical emergency,"Georgetown, Ohio, Brown County",3/11,Distressed,0.62,Medium
INC_108,audio,C108,"– In March 2011 an Athens-Clarke County (Geo.) officer was killed and another wounded when they confronted a robbery and kidnapping suspect. Logging tapes document the victim calling after he escaped from the trunk, the search for the car, radio transmissions reporting an officer shooting, 911 calls from citizens reporting the shooting, and associated dispatcher telephone calls.",Shooting,"Georgia, Athens, Clarke County",3/11,Distressed,0.7,High
INC_109,audio,C109,"– In March 2011 a motorist spotted a wrong-way driver in Campbell County (Virg.), and dialed 911 to report it. The caller followed the car for about 11 miles before officers stopped it and arrested an off-duty Bedford County sheriff’s deputy.",Road accident,"Virginia, Campbell County, Bedford County",3/11,Distressed,0.49,Medium
INC_110,audio,C110,"– In April 2011 a woman heard someone ring her doorbell, but ignored it. She then heard someone break into her home in Livingston (Mich.). and dialed her husband for help—who told her to dial 911. In a whisper, Susan Fraser stayed on the phone until state troopers arrived to arrest a neighbor’s son for burglary.",Domestic disturbance,"Michigan, Livingston, Mich.",4/11,Distressed,0.62,Medium
INC_111,audio,C111,– In May 2011 a man shot and killed his estranged wife and another man during a child custody transfer in Sylva (NC). A witness dialed 911 to report the incident (names edited out).,Shooting,"North Carolina, Sylva, NC",4/11,Distressed,0.81,High
INC_112,audio,C112,"– In April 2011 a single-engine plane crashed in Monroe County (Ohio), killing three occupants. Several people dialed 911 to report the fiery scene.",Road accident,"Monroe County, Ohio",4/11,Distressed,0.69,Medium
INC_113,audio,C113,– In August 2010 a man dialed 911 to confess to murdering another man. Lubbock (Tex.) dispatcher Jennifer Arenivas talked to Eric Perez as police drove to where he was. Perez was arrested and charged with stabbing a man to death.,Murder / homicide,Texas,8/10,Distressed,0.7,High
INC_114,audio,C114,"– In April 2011 a 12 year-old girl walked into an Oakland County (Mich.) liquor store with a S&amp;W semi-auto pistol and attempted to rob the store. An employee grabbed her arm and took away the gun, then held the girl on the floor while another employee called police.",Shooting,"Michigan, Oakland County, Mich.",4/11,Distressed,0.62,High
INC_115,audio,C115,"– In April 2011 a woman outside Waynesville (Ohio) drove her car into a flooded creek, and then calmly dialed 911 for help. Firefighters rescued her and she was uninjured.",Road accident,"Waynesville, Ohio",4/11,Calm,0.32,High
INC_116,audio,C116,– In April 2011 a woman in Ridge Manor (Fla.) dialed 911 but was barely able to explain that her 12 year-old son had overdosed on Xanax and other pills she had. A Hernando County sheriff’s dispatcher eventually learned her address and the son survived. Lori Puentes was arrested for child endangerment. Also hear a second,Unknown incident,"Florida, Ridge Manor, Fla., Hernando County",4/11,Distressed,0.49,Medium
INC_117,audio,C117,"– In April 2011 an autistic boy disappeared from his home in Cushing (Okla.), and his grandmother dialed 911. However, the grandmother had difficulty giving the Cushing PD dispatcher an adequate description, as the mother wouldn’t come on the phone. The boy was later found drowned in a nearby pond.",Kidnapping / missing,"Oklahoma, Cushing, Okla.",4/11,Distressed,0.7,Medium
INC_118,audio,C118,"– In April 2011 two men constructing a radio tower outside Dallas (Tex.) were apparently struck by a “gin pole” and knocked from the tower, and died. A co-worker dialed 911 and talked to a Tippacanoe County sheriff’s dispatcher.",Unknown incident,"Texas, Dallas, Tex., Tippacanoe County",4/11,Distressed,0.7,Medium
INC_119,audio,C119,– In April 2011 a man in Miramar (Fla.) dialed 911 and reported that his wife had accidentally been shot by his 2 year-old child.,Shooting,"Florida, Miramar, Fla.",4/11,Distressed,0.82,Medium
INC_120,audio,C120,– In April 2011 a woman in Arlington Heights (Ill.) dialed 911 to report a murder—she was on the phone with the girlfriend of her brother-in-law’s house and found him dead. The suspect fled in a car during the call.,Murder / homicide,"Illinois, Arlington Heights, Ill.",4/11,Distressed,0.94,High
INC_121,audio,C121,"– In May 2011 a group of 8 people went to a party in Seminole (Okla.) and took a hallucinogenic drug, then became ill. One person who took no drugs dialed 911 for help. One woman died and the other seven were in serious condition at a hospital.",Public disturbance,"Oklahoma, Seminole, Okla.",5/11,Distressed,0.82,High
INC_122,audio,C122,"– In May 2011 three people invaded a Muskogee (Okla.) home, beat and robbed the occupants. A 10 year-old girl guest of the occupants dialed 911 for help and spoke to a dispatcher, remaining calm throughout.",Robbery / theft,"Oklahoma, Muskogee, Okla.",5/11,Distressed,0.49,Medium
INC_123,audio,C123,"– In May 2011 the grandfather of a Gainesville (Fla.) elementary student came to school, got into a disturbance, retrieved a gun from his car and began shooting at the school resource deputy. The occupants of a classroom dialed 911 for help.",Shooting,"Florida, Gainesville, Fla.",5/11,Distressed,0.74,High
INC_124,audio,C124,– In May 2011 a college football player on pain medication went unconscious at a friend’s house in Tulsa (Okla). The friend dialed 911 and attempted to perform CPR.,Medical emergency,"Oklahoma, Tulsa",5/11,Distressed,0.62,Medium
INC_125,audio,C125,"– In May 2011 a child was injured at the Knoxville zoo, and a woman dialed 911. But zoo officials didn’t know of the incident and held EMS units at the front gate until they could determine the camel wasn’t loose.",Unknown incident,Tennessee,5/11,Distressed,0.39,Low
INC_126,audio,C126,"– In May 2011 a woman in Westminster (Colo.) heard intruders break into her home, and hid with her teenage son while she dialed 911.",Unknown incident,"Colorado, Westminster, Colo.",5/11,Distressed,0.49,Medium
INC_127,audio,C127,"– In June 2011 a woman was crushed during a house demolition, and a 911 caller gave the correct location. But an Atlanta (Geo.) dispatcher sent units to to Daniel Street, instead of the correct Daniel Avenue location.",Unknown incident,"Georgia, Atlanta",6/11,Distressed,0.7,Medium
INC_128,audio,C128,"– In June 2011 a man entered a Big 5 sporting goods store in Watsonville (N. Calif.), broke the lock off a secured shotgun, loaded it and began firing. An employee dialed 911 for help, and when police arrived they confronted the suspect and fatally shot him.",Shooting,"California, Watsonville, Calif.",6/11,Distressed,0.86,High
INC_129,audio,C129,"– In May 2011 an intruder entered a Lawrenceville (Geo.) home and assaulted a woman, who grabbed a .22-cal. pistol and shot the man. The woman then ran next door to a neighbor’s house, and he called police.",Shooting,Georgia,5/11,Distressed,0.62,Medium
INC_130,audio,C130,– In June 2011 a man in Arlington Heights (Ill.) dialed 911 to report he had fatally stabbed his father. Steven Cole was arrested by police and charged with murder. Police say he has a history of psychiatric treatment.,Murder / homicide,"Illinois, Arlington Heights, Ill.",6/11,Distressed,0.81,High
INC_131,audio,C131,"– In June 2011 a 79 year-old man climbed into his super-hot Daytona Beach attic to make repairs, prompting his son to dial 911 and ask for help in convincing the man to come down. A Volusia County sheriff’s dispatcher declined to send a deputy, and two hours later the fire department had to respond to extricate the unconscious man through the roof. The sheriff said the caller and dispatcher acted properly.",Building fire / trapped persons,"Florida, Daytona Beach, Volusia County",6/11,Distressed,0.84,High
INC_132,audio,C132,"– In June 2011 a 79 year-old man climbed into his super-hot Daytona Beach attic to make repairs, prompting his son to dial 911 and ask for help in convincing the man to come down. A Volusia County sheriff’s dispatcher declined to send a deputy, and two hours later the fire department had to respond to extricate the unconscious man through the roof. The sheriff said the caller and dispatcher acted properly.",Building fire / trapped persons,"Florida, Daytona Beach, Volusia County",6/11,Distressed,0.84,High
INC_133,audio,C133,"– In June 2011 a Warrington (Penn.) man dialed 911 to report he had murdered his wife and young son. After hanging up, Christopher Moyer drove off, and later in the day put his head on a transit rail and was killed by a train.",Murder / homicide,Pennsylvania,6/11,Distressed,0.82,High
INC_134,audio,C134,"– In June 2011 a thief arrived via WaveRunner at a Miami Shores house to steal a boat, but was spotted by the residents who used a shotgun to fire at him. During a 911 call, a mother yelled at her son to “get the gun,” and shortly after the son fired the shotgun, fatally wounding the suspect. Read",Shooting,"Florida, Miami Shores",6/11,Distressed,1.0,High
